0021 031	100	25
0021 033	99	24
0021 047	2	2
0021 048	10	7
0021 051	86	16
0021 053	87	17
0021 057	4	1
0021 063	64	7
0021 071	30	2
0021 073	85	15
0021 074	72	9
0021 077	6	1
0021 083	14	4
0021 085	11	3
0021 091	581	67
0021 093	608	81
0021 095	20	14
0021 097	490	49
0021 101	551	57
0021 103	566	61
0021 105	594	74
0021 111	194	15
0021 115	84	10
0021 121	337	31
0021 122	307	26
0021 123	313	29
0021 131	70	5
0021 134	452	43
0021 141	272	48
0021 142	217	17
0021 143	356	33
0021 145	567	62
0021 146	77	9
0021 301	69	8
0021 302	12	8
0021 303	7	5
0021 305	45	31
0021 309	70	48
0021 311	19	14
0021 313	74	50
0021 321	77	52
0021 323	42	29
0021 325	58	40
0021 327	59	41
0021 329	63	6
0021 381	32	2
0021 385	3	3
0021 387	46	32
0021 391	34	23
0021 393	33	22
0021 395	5	4
0021 399	54	8
0021 A10	75	19
0021 A14	81	7
0021 A16	62	15
0021 A20	70	16
0021 A24	20	16
0021 A28	41	9
0021 A34	23	19
0021 A36	28	20
0021 A38	101	9
0021 A40	384	36
0021 A46	224	41
0021 A48	584	70
0021 A54	583	69
0021 A56	308	27
0023 030	184	17
0023 040	39	3
0023 041	82	5
0023 060	397	39
0023 061	422	57
0023 062	416	56
0023 063	484	65
0023 072	284	30
0023 073	249	27
0023 075	48	9
0023 076	1	1
0023 080	54	4
0023 081	63	5
0023 082	36	2
0023 083	89	53
0023 085	68	46
0023 087	103	9
0023 088	511	88
0023 089	113	61
0023 090	77	7
0023 307	73	4
0023 308	343	58
0023 310	25	19
0023 311	387	63
0023 312	499	87
0023 313	13	8
0023 408	27	2
0023 T01	94	8
0023 T02	98	61
0023 T03	505	71
0023 T05	23	17
0023 T06	456	63
0023 T11	213	129
0023 T12	26	1
0026 003A	42	22
0026 003B	66	35
0026 003C	49	26
0026 004B	30	17
0026 005B	65	45
0026 006A	60	42
0026 013	43	7
0026 015	82	31
0026 022	64	10
0026 026	69	23
0026 028	81	30
0026 052	66	46
0026 052A	80	53
0026 052B	76	51
0026 061	81	13
0026 062	97	16
0026 063	78	12
0028 011	23	3
0028 012	1	1
0028 022	59	33
0028 024	54	30
0028 025	52	28
0028 026	72	12
0028 027	56	17
0028 037	79	29
0028 041	68	22
0028 042	73	25
0028 046	45	15
0028 056	16	11
0028 061	18	6
0028 062	74	26
0028 063	51	16
0028 066	61	19
0028 067	15	5
0028 068	2	2
0028 073	67	21
0028 074	22	2
0028 075	13	9
0028 076	4	4
0028 078	36	4
0028 079	3	3
0028 081	62	20
0028 092	75	27
0028 095	63	34
0028 096	40	5
0028 097	37	21
0028 107	33	12
0028 111	77	28
0028 115	25	14
0028 124	44	8
0028 142	9	6
0028 143	70	24
0029 124	95	22
0029 221	1	1
0029 322	53	37
0029 324	26	1
0029 325	52	36
0030 111	562	60
0030 112	383	45
0030 121	522	52
0030 122	454	62
0030 211	486	67
0030 212	556	84
0030 221	544	80
0030 222	548	82
0030 231	325	205
0030 232	244	153
0030 233	248	156
0030 234	143	12
0030 235	285	178
0030 236	386	235
0030 311	388	46
0030 312	509	72
0030 321	401	50
0030 322	400	49
0030 401	114	62
0030 402	563	88
0030 403	18	13
0030 404	262	46
0030 412	558	86
0030 413	16	11
0030 414	406	51
0030 421	269	1
0030 422	555	83
0030 431	246	154
0030 432	158	92
0030 435	317	198
0030 436	390	236
0030 437	53	29
0030 438	52	28
0030 511	19	3
0030 521	30	4
0030 522	523	89
0030 601	295	25
0030 611	389	47
0030 612	440	74
0030 613	550	95
0030 621	411	53
0030 622	542	92
0030 623	547	93
0030 631	366	44
0030 632	296	185
0030 633	29	21
0030 634	247	155
0040 114	5	1
0040 116	47	32
0040 121	108	25
0040 122	55	36
0040 124	83	21
0040 125	32	24
0040 131	107	24
0040 133	61	41
0040 134	103	22
0040 135	71	47
0040 141	104	23
0040 143	527	302
0040 144	363	221
0040 211	67	15
0040 212	91	55
0040 213	110	25
0040 221	59	12
0040 222	215	131
0040 224	214	130
0040 230	553	312
0040 232	494	284
0040 233	491	283
0040 242	602	103
0040 311	152	88
0040 312	151	87
0040 313	111	26
0040 314	543	79
0040 315	153	89
0040 316	154	90
0040 321	109	59
0040 322	108	24
0040 323	333	38
0040 332	24	18
0040 333	467	64
0040 343	126	73
0040 344	122	69
0040 411	155	91
0040 421	125	72
0040 422	347	210
0040 427	207	125
0040 428	601	102
0040 431	233	144
0040 432	495	285
0040 433	232	143
0040 435	589	100
0040 439	515	296
0040 440	541	309
0040 441A	532	305
0040 442	549	94
0040 443	573	98
0040 511	43	6
0040 601	292	183
0040 602	294	24
0040 603	270	168
0040 611	131	29
0040 612	293	184
0040 613	85	46
0040 614	576	93
0040 616	133	77
0040 621	58	11
0040 622	266	165
0040 623	9	5
0040 624	265	164
0040 625	208	126
0040 626	501	288
0040 632	127	74
0040 634	142	81
0040 641	340	32
0040 701	464	271
0040 702	480	281
0040 703	482	282
0040 704	132	30
0040 705	463	270
0040 711	449	265
0040 712	462	269
0040 713	450	266
0040 715	445	262
0040 716	473	277
0040 717	474	278
0040 718	578	94
0040 719	420	250
0040 724	500	287
0040 725	498	286
0040 728	414	54
0040 734	577	99
0040 741	370	225
0040 743	518	299
0042 101	186	38
0042 102	282	177
0042 111	585	97
0042 112	425	253
0042 114	513	73
0042 121	561	87
0042 122	448	264
0042 123	267	166
0042 124	349	42
0042 131	590	98
0042 133	380	35
0042 201	168	100
0042 202	166	35
0042 203	167	16
0042 215	423	252
0042 221	537	78
0042 222	412	40
0042 301	376	230
0042 302	372	227
0042 303	371	226
0042 304	579	95
0042 306	439	260
0042 308	443	261
0042 311	575	92
0042 312	446	61
0042 315	157	34
0042 316	37	7
0042 317	38	8
0042 318	181	110
0042 321	12	2
0042 322	546	81
0042 323	348	211
0042 324	11	7
0042 325	156	33
0042 326	603	102
0042 327	531	304
0042 329	512	295
0042 331	290	23
0042 333	314	195
0042 341	274	22
0043 101	67	45
0043 102	6	5
0043 103	60	40
0043 111	111	12
0043 112	110	11
0043 113	106	10
0043 114	572	65
0043 115	90	54
0043 116	92	56
0043 121	183	37
0043 122	593	100
0043 123	377	34
0043 124	586	71
0043 125	128	75
0043 131	508	293
0043 132	211	127
0043 133	385	37
0043 134	330	36
0043 141	209	16
0043 151	210	23
0043 201	421	251
0043 202	418	248
0043 205	289	182
0043 206	288	181
0043 207	324	204
0043 211	361	219
0043 214	393	239
0043 215	87	18
0043 217	61	13
0043 218	394	240
0043 220	226	137
0043 222A	503	289
0043 223	504	290
0043 224	227	138
0043 225	83	17
0043 226	225	26
0043 227	534	306
0043 228	539	308
0043 229	228	139
0043 230	507	292
0043 231	374	228
0043 232	502	70
0043 233	351	213
0043 234	528	77
0043 235	375	229
0043 236	357	217
0043 301	256	159
0043 302	605	104
0043 311	191	19
0043 312	190	115
0043 314	192	20
0043 321	189	18
0043 323	529	303
0043 331	538	56
0043 332	535	307
0043 333	591	99
0047 101	407	52
0047 102	334	55
0047 104	570	91
0047 112	31	5
0047 113	216	132
0047 114	255	158
0047 115	97	21
0047 117	417	66
0047 118	565	89
0047 119	488	84
0047 121	525	301
0047 122	554	58
0047 124	524	90
0047 125	571	64
0047 126	229	140
0047 131	536	55
0047 132	218	133
0047 133	568	90
0047 141	327	30
0047 201	242	151
0047 202	438	73
0047 203	437	72
0047 212	595	101
0047 213	428	254
0047 215	479	82
0047 222	552	311
0047 223A	506	291
0047 224	447	263
0047 225	477	279
0047 226	478	280
0047 232	516	297
0047 233	316	197
0047 301	530	53
0047 311	427	69
0047 312	107	23
0047 313	105	22
0047 321	519	300
0047 322	424	67
0047 323	164	98
0047 325	93	51
0047 331	254	20
0047 334	510	294
0047 402	241	150
0047 404	10	6
0047 405	72	40
0047 411	8	2
0047 413	415	55
0047 421	135	31
0047 511	611	107
0047 512	263	47
0047 513	179	36
0047 521	610	106
0047 522	291	50
0047 523	96	20
0047 531	353	2
0047 612	540	91
0047 614	335	56
0047 615	275	171
0047 616	485	66
0047 617	328	34
0047 618	203	123
0047 621	323	53
0047 622	204	124
0047 623	206	40
0047 624	123	70
0047 625	607	105
0047 626	51	27
0047 627	205	39
0047 631	580	96
0047 632	609	82
0049 101	81	45
0049 102	545	310
0049 103	50	10
0049 111	45	25
0049 112	517	298
0049 113	604	103
0049 114	408	246
0049 121	489	85
0049 201	56	14
0049 211	66	44
0049 212	45	30
0049 213	73	6
0049 214	102	9
0049 222	50	34
0049 223	105	10
0049 224	3	3
0049 225	29	21
0049 231	82	8
0049 232	78	5
0049 241	8	2
0049 242	24	4
0049 302	31	23
0049 303	37	28
0049 311	526	76
0049 312	101	56
0049 313	342	207
0049 315	346	209
0049 321	112	13
0049 322	59	39
0049 323	65	43
0049 324	64	42
0049 325	46	31
0049 401	182	111
0049 402	312	194
0049 411	350	212
0049 413	345	208
0049 421	398	64
0049 423	492	86
0049 431	559	96
0049 432	592	101
0049 433	378	231
0053 112	7	6
0053 121	95	58
0053 123	80	6
0053 124	161	95
0053 125	159	93
0053 126	40	29
0053 131	22	18
0053 132	72	17
0053 133	84	48
0053 134	97	60
0053 135	100	63
0053 136	99	62
0053 142	235	146
0053 143	185	112
0053 211	96	59
0053 212	87	51
0053 213	109	26
0053 214	4	4
0053 221	147	83
0053 222	47	26
0053 223	230	141
0053 224	180	109
0053 225	148	84
0053 226	396	48
0053 227	145	82
0053 228	80	44
0053 231	106	58
0053 232	261	162
0053 233	237	148
0053 234	236	147
0053 235	234	145
0053 236	481	47
0053 237	92	19
0053 241	124	71
0053 242	231	142
0053 243	34	22
0053 312	171	102
0053 314	134	11
0053 321	496	68
0053 322	199	120
0053 323	198	119
0053 324	497	69
0053 332	160	94
0053 401	49	4
0053 402	172	103
0053 413	338	39
0053 421	28	20
0053 422	33	6
0053 431	219	134
0053 432	139	32
0053 433	149	85
0053 501	413	41
0053 502	564	97
0053 503	253	157
0053 511	175	106
0053 512	444	60
0053 513	173	104
0053 514	174	105
0053 515	239	43
0053 516	112	60
0053 517	86	47
0053 521	200	121
0053 523	240	149
0053 523A	17	12
0053 525	276	49
0053 527	64	35
0053 528	62	34
0053 531	42	23
0053 532	44	24
0053 535	557	85
0056 132	21	10
0056 213	8	5
0056 214	4	3
0056 301	24	3
0056 302	73	7
0056 303	76	9
0056 305	74	8
0056 312	75	16
0056 319	6	4
0056 324	13	7
0056 327	3	2
0056 331	23	7
0056 332	19	2
0056 333	72	6
0059 212	20	5
0059 213	21	6
0059 225	9	2
0059 231	57	10
0059 234	28	19
0059 235	8	6
0059 311	25	1
0059 312	31	21
0059 313	94	3
0059 321	98	23
0059 323	71	2
0059 331	35	24
0059 332	17	12
0059 422	16	11
0059 433	15	10
0071 413	105	83
0071 414	100	81
0071 421	80	67
0071 422	76	65
0071 423	97	78
0071 424	99	80
0071 425	98	79
0071 511	90	72
0071 512	113	86
0071 513	96	77
0071 514	91	73
0071 521	95	76
0071 522	114	87
0071 523	111	85
0071 524	104	82
0071 611	89	71
0071 612	116	89
0071 613	37	34
0071 614	85	69
0071 621	108	84
0071 622	115	88
0071 623	92	74
0071 624	86	70
0091 103	27	14
0091 105	59	34
0091 121	44	4
0091 122	37	19
0091 131	34	3
0091 201	25	12
0091 204	26	13
0091 205	52	28
0091 215	55	30
0091 216	47	26
0092 112	54	29
0092 114	57	32
0092 121	77	1
0092 132	64	12
0092 211	61	1
0092 212	1	1
0092 213	56	31
0092 214	41	22
0092 235	15	1
0093 126	32	17
0093 228	68	15
0093 331	9	1
0094 121	48	1
0094 122	45	25
0094 125	65	5
0094 201	51	27
0094 202	22	11
0094 203	71	40
0094 204	14	1
0094 212	11	6
0094 216	58	33
0094 217	38	20
0094 223	63	37
0094 226	29	15
0094 227	30	16
0095 101	46	5
0095 112	42	23
0095 113	62	36
0095 114	43	24
0095 115	35	18
0095 116	40	21
0095 117	17	8
0095 130	20	9
0095 131	60	35
0095 132	69	38
0095 133	70	39
0148 107	52	25
0148 108	50	23
0148 110	90	44
0148 111	88	43
0148 125	83	2
0148 131	110	61
0148 132	112	63
0148 133	27	14
0148 134	56	28
0148 135	57	29
0148 136	62	32
0148 137	122	73
0148 138	123	74
0148 142	41	20
0148 145	84	43
0148 147	21	12
0148 148	35	17
0148 151	17	8
0148 152	38	19
0148 152	39	19
0148 152	47	25
0148 152	48	22
0148 153	53	26
0148 154	36	18
0148 154	37	18
0148 154	8	5
0148 154	9	4
0148 155	10	6
0148 155	11	5
0148 155	12	7
0148 155	13	6
0148 206	86	41
0148 207	92	46
0148 208	97	51
0148 210	51	24
0148 217	65	31
0148 219	26	12
0148 220	25	11
0148 221	87	42
0148 228	121	72
0148 231	91	45
0148 232	102	55
0148 234	104	57
0148 234	105	58
0148 234	78	37
0148 234	79	38
0148 235	63	30
0148 236	106	59
0148 237	82	39
0148 238	103	56
0148 239	85	40
0148 242	64	33
0148 245	81	42
0148 246	49	26
0148 247	44	22
0148 248	42	21
0148 249	80	41
0148 250	61	31
0148 251	14	7
0148 252	54	27
0148 252	55	27
0148 252	59	30
0148 252	60	29
0148 253	58	28
0148 254	4	2
0148 254	5	3
0148 254	69	36
0148 254	70	33
0148 255	1	1
0148 255	2	1
0148 256	66	34
0148 257	45	23
0148 258	18	9
0148 259	46	24
0148 260	73	38
0148 261	23	13
0148 261	24	10
0148 261	74	39
0148 261	75	35
0148 262	22	9
0148 263	67	35
0148 263	68	32
0148 263	76	40
0148 263	77	36
0148 264	31	16
0148 265	94	48
0148 266	33	16
0148 266	34	17
0148 266	71	37
0148 266	72	34
0148 267	30	15
0148 268	19	10
0148 268	32	15
0148 270	20	11
0148 301	6	3
0148 302	7	4
0148 303	16	1
0148 304	15	8
0148 321	43	21
0148 323	108	45
0148 323	109	4
0148 324	40	20
0148 327	100	44
0148 327	101	54
0148 328	113	64
0148 328	3	2
0148 331	28	13
0148 331	29	14
0148 331	95	49
0148 331	96	50
0148 332	111	62
0148 334	120	71
0148 336	119	70
0148 337	89	3
0148 338	107	60
0148 377	98	52
0148 426	124	75
0148 427	93	47
0148 428	115	66
0148 431	99	53
0148 432	118	69
0148 434	117	68
0148 436	116	67
0148 438	114	65
0153 011	34	34
0153 012	45	45
0153 013	51	51
0153 014	47	47
0153 015	50	50
0153 016	30	30
0153 017	38	38
0153 018	39	39
0153 021	12	12
0153 022	2	2
0153 023	16	16
0153 024	6	6
0153 025	1	1
0153 026	44	44
0153 032	3	3
0153 034	26	26
0153 035	32	32
0153 036	29	29
0153 037	24	24
0153 038	25	25
0153 041	20	20
0153 045	21	21
0153 046	41	41
0153 047	4	4
0153 048	5	5
0153 051	43	43
0153 052	42	42
0153 053	31	31
0153 054	17	17
0153 055	13	13
0153 056	10	10
0153 061	49	49
0153 063	46	46
0153 064	11	11
0153 065	27	27
0153 066	9	9
0153 067	19	19
0153 068	18	18
0153 071	33	33
0153 073	8	8
0153 074	15	15
0153 075	14	14
0153 076	7	7
0153 077	36	36
0153 078	35	35
0153 081	48	48
0153 082	37	37
0153 083	22	22
0153 084	23	23
0153 085	28	28
0153 086	40	40
0162 301	12	4
0162 302	10	3
0162 401	49	6
0162 402	53	7
0164 111	18	6
0164 112	39	11
0164 121	7	2
0164 122	5	1
0164 131	33	2
0164 132	2	1
0164 133	50	4
0164 135	67	14
0164 201	28	8
0164 202	31	9
0164 212	36	10
0164 231	66	13
0164 232	16	5
0603 101	373	62
0603 102	46	7
0603 104	315	196
0603 106	379	232
0603 107	460	44
0603 108	381	233
0603 110	382	234
0603 117	76	16
0603 121	117	64
0603 122	63	14
0603 123	212	128
0603 124	321	202
0603 125	119	66
0603 126	322	203
0603 127	121	68
0603 128	177	107
0603 130	178	108
0603 131	79	43
0603 133	21	15
0603 138	165	99
0603 140	169	13
0603 142	362	220
0603 144	78	42
0603 147	471	80
0603 148	309	193
0603 149	453	75
0603 150	271	169
0603 153	301	51
0603 156	352	214
0603 158	91	50
0603 160	14	10
0603 162	15	11
0603 164	39	8
0603 168	25	5
0603 170	52	12
0603 171	1	1
0603 172	27	7
0603 173	13	9
0603 174	43	10
0603 202	251	19
0603 207	469	45
0603 213	188	114
0603 215	187	113
0603 217	116	27
0603 221	99	54
0603 222	358	59
0603 223	100	55
0603 224	368	223
0603 226	369	224
0603 231	120	67
0603 232	279	174
0603 233	60	33
0603 234	280	175
0603 236	278	173
0603 238	281	176
0603 240	260	21
0603 242	392	238
0603 247	336	57
0603 253	252	45
0603 254	354	215
0603 260	17	13
0603 262	16	12
0603 264	48	11
0603 265	18	14
0603 266	53	13
0603 267	19	15
0603 268	332	54
0603 270	238	42
0603 271	33	25
0603 272	12	3
0603 273	2	2
0603 274	26	6
0603 301	410	65
0603 302	250	18
0603 307	395	38
0603 308	365	222
0603 322	364	60
0603 324	409	247
0603 326	305	191
0603 328	129	76
0603 330	65	36
0603 331	55	30
0603 333	118	65
0603 340	176	14
0603 348	287	180
0603 350	286	179
0603 353	459	79
0603 354	273	170
0603 355	162	96
0603 360	320	201
0603 361	391	237
0603 362	304	190
0603 364	303	52
0603 366	455	76
0603 367	11	1
0603 368	457	77
0603 370	367	61
0603 372	436	71
0603 374	426	68
0603 403	419	249
0603 404	434	259
0603 405	472	276
0603 406	432	257
0603 407	468	274
0603 410	433	258
0603 413	429	255
0603 415	430	256
0603 416	403	243
0603 417	402	242
0603 418	404	244
0603 422	405	245
0603 432	399	241
0603 435	465	272
0603 436	102	57
0603 437	461	268
0603 439	466	273
0603 444	451	267
0603 447	470	275
0603 448	74	41
0619 010	442	59
0619 011	283	29
0619 020	521	75
0619 021	476	81
0619 031	431	58
0619 032	326	33
0619 301	90	11
0619 302	88	48
0619 303	3	1
0619 304	245	44
0619 305	243	152
0619 306	2	1
0619 401	130	28
0619 402	150	86
0619 403	163	97
0619 404	89	49
0619 406	170	101
0619 407	520	74
0627 112	36	2
0627 121	67	7
0627 124	11	11
0627 132	82	12
0627 140	78	10
0627 177	60	3
0627 181	69	8
0627 182	84	14
0627 191	79	11
0627 192	15	15
0627 193	61	4
0627 281	31	1
0627 301	41	38
0627 302	38	35
0627 304	68	59
0627 307	54	50
0627 308	35	33
0627 309	3	3
0627 310	42	39
0627 311	4	4
0627 314	26	26
0627 316	59	55
0627 318	74	63
0627 320	75	64
0627 322	43	40
0627 323	63	57
0627 324	25	25
0627 325	50	47
0627 326	51	48
0627 327	10	10
0627 329	77	66
0627 340	47	44
0627 341	48	45
0627 344	49	46
0627 346	52	49
0627 348	33	31
0627 349	18	18
0627 379	17	17
0627 381	53	2
0627 403	46	43
0627 408	58	54
0627 409	12	12
0627 427	57	53
0627 429	62	56
0627 430	8	8
0627 445	23	23
0627 447	16	16
0627 449	21	21
0627 451	13	13
0627 454	93	75
0627 457	56	52
0627 458	81	68
0627 459	14	14
0627 461	6	6
0627 463	7	7
0627 467	64	58
0627 469	19	19
0627 473	29	1
0627 474	1	1
0627 479	22	22
0627 481	65	5
0631 016	71	11
0631 017	60	18
0631 024	24	8
0631 032	65	1
0631 033	28	9
0636 105	92	19
0636 107	76	16
0636 108	58	43
0636 109	91	68
0636 112	127	31
0636 114	42	12
0636 201	88	66
0636 203	105	77
0636 302	65	49
0636 303	116	83
0636 305	101	22
0636 307	93	20
0636 308	64	48
0636 311	14	9
0636 314	11	5
0668 007	115	82
0668 015	25	14
0668 017	22	12
0668 018	128	32
0668 019	24	1
0668 023	28	17
0668 024	122	87
0668 025	23	13
0668 026	45	31
0668 027	26	15
0668 101	30	18
0668 103	103	23
0668 105	110	25
0668 107	94	69
0668 113	124	29
0668 114	123	88
0668 116	113	27
0668 117	125	30
0668 123	20	10
0668 201	1	1
0668 226	126	89
0668 229	17	8
0668 301	6	3
0668 302	63	3
0669 204	52	38
0669 205	119	85
0669 210	37	24
0669 216	36	23
0669 309	31	11
0669 311	104	76
0669 314	114	28
0669 315	129	33
0669 316	53	39
0669 317	90	67
0669 318	78	17
0669 320	132	34
0669 407	5	3
0669 408	47	33
0669 409	60	45
0669 410	79	57
0669 411	130	6
0669 412	80	58
0669 415	131	7
0669 416	75	56
0669 417	40	27
0669 419	44	30
0669 420	81	59
0669 422	82	60
0669 424	61	46
0669 428	85	63
0670 204	133	35
0670 206	68	51
0670 207	69	52
0670 208	34	21
0670 209	46	32
0670 210	33	20
0670 211	50	36
0670 212	32	19
0670 213	51	37
0670 214	3	2
0670 215	55	40
0670 216	67	50
0670 217	57	42
0671 101	15	6
0671 201	7	4
0671 225	16	7
0671 305	99	74
0671 308	96	71
0671 312	98	73
0671 316	97	72
0671 317	118	84
0671 321	102	75
0671 323	4	2
0672 101A	117	2
0672 101D	77	1
0672 203A	48	34
0672 304A	49	35
0672 309	27	16
0672 311	43	29
0672 401	35	22
0672 402	87	65
0672 403	38	25
0672 404	39	26
0672 405	19	10
0672 406	71	54
0672 407A	59	44
0672 407B	120	86
0673 108	95	70
0673 109	70	53
0673 113	2	1
0673 206	13	8
0673 215	8	4
0673 217	9	5
0673 223	84	62
0673 306	74	15
0673 308	111	81
0673 309	62	47
0673 310	134	90
0673 311	109	24
0673 313	108	80
0673 314	73	4
0673 315	56	41
0673 317	41	28
0673 319	112	26
0673 321	72	55
0674 302	121	5
0674 402	18	9
0674 403	29	2
0686 102	54	13
0686 106	10	6
0686 202	66	14
0686 204	12	7
0686 205	21	11
0686 206	86	64
0686 302	100	21
0686 402	89	18
0686 404	107	79
0686 405	83	61
0686 406	106	78
0693 105	55	51
0693 113	117	26
0693 115	120	29
0693 202	83	13
0693 203	94	17
0693 205	73	62
0693 207	44	41
0694 202	110	24
0694 204	87	15
0694 211	121	30
0694 212	118	27
0694 213	112	25
0694 214	70	9
0694 304	109	23
0694 305	34	32
0694 309	39	36
0695 102	122	31
0695 202	101	18
0695 203	27	27
0695 204	123	32
0695 205	28	28
0696 102	72	61
0696 103	5	5
0696 104	32	30
0696 106	40	37
0696 107	45	42
0696 108	71	60
0696 201	30	29
0696 202	102	19
0696 205	103	20
0696 302	107	22
0696 305	106	21
0696 308	24	24
0696 401	9	7
0696 402	69	3
0696 403	10	8
0696 405	76	4
0703 112	66	6
0703 114	9	9
0703 212	88	16
0703 304	2	2
0703 312	119	28
0703 316	20	20
